Id,URI,Language,Name,Source_Url,Street1,City,StateTer,Zip,Phone/0,CFO_Agency,Fed_Branch,Contact_Url/0/Url,Contact_Url/0/Description,Contact_Url/0/Language,Contact_Url/1/Url,Contact_Url/1/Description,Contact_Url/1/Language,Contact_Url/2/Url,Contact_Url/2/Description,Contact_Url/2/Language,Contact_Url/3/Url,Contact_Url/3/Description,Contact_Url/3/Language,Contact_Url/4/Url,Contact_Url/4/Description,Contact_Url/4/Language,Contact_Url/5/Url,Contact_Url/5/Description,Contact_Url/5/Language,Contact_Url/6/Url,Contact_Url/6/Description,Contact_Url/6/Language,Web_Url/0/Url,Web_Url/0/Description,Web_Url/0/Language,In_Person_Url/0/Url,In_Person_Url/0/Description,In_Person_Url/0/Language,In_Person_Url/1/Url,In_Person_Url/1/Description,In_Person_Url/1/Language,In_Person_Url/2/Url,In_Person_Url/2/Description,In_Person_Url/2/Language,Description,Parent/Id,Parent/URI,Parent/Name,Child/0/Id,Child/0/URI,Child/0/Name,Child/1/Id,Child/1/URI,Child/1/Name,Child/2/Id,Child/2/URI,Child/2/Name,Alt_Language/0/Id,Alt_Language/0/URI,Alt_Language/0/Name,Alt_Language/0/Language,Tollfree/0,Email
49292,null/api/USAGovAPI/contacts.json/contact/49292,en,Federal Financing Bank,http://www.usa.gov/directory/federal/federal-financing-bank.shtml,U.S. Department of the Treasury,Washington,DC,20220,(202) 622-2470,,,http://www.treasury.gov/ffb/contacts.shtml,Contact the Federal Financing Bank,en,,,,,,,,,,,,,,,,,,,http://www.treas.gov/ffb/,Federal Financing Bank,en,,,,,,,,,,"The Federal Financing Bank was created to centralize, reduce the cost of, and efficiently manage federal borrowing.",49034,null/api/USAGovAPI/contacts.json/contact/49034,U.S. Department of the Treasury,,,,,,,,,,,,,,,ffb@do.treas.gov
49294,null/api/USAGovAPI/contacts.json/contact/49294,en,Federal Geographic Data Committee,http://www.usa.gov/directory/federal/federal-geographic-data-committee.shtml,590 National Center,Reston,VA,20192,,,,http://www.fgdc.gov/aboutus,Contact the Federal Geographic Data Committee,en,,,,,,,,,,,,,,,,,,,http://www.fgdc.gov/,Federal Geographic Data Committee,en,,,,,,,,,,"The Federal Geographic Data Committee is an interagency body that promotes and coordinates the production, use, and publication of geospatial data.",,,,,,,,,,,,,,,,,,fgdc@fgdc.gov
49296,null/api/USAGovAPI/contacts.json/contact/49296,en,Federal Highway Administration,http://www.usa.gov/directory/federal/federal-highway-administration.shtml,"1200 New Jersey Avenue, SE",Washington,DC,20590,1-202-366-4000 (Department of Transportation Mainline),No,EXEC,http://www.fhwa.dot.gov/contact/,Contact the Federal Highway Administration,en,,,,,,,,,,,,,,,,,,,http://www.fhwa.dot.gov/,Federal Highway Administration,en,,,,,,,,,,"The Federal Highway Administration supports state and local government in the design, construction, and maintenance of the highway system.",49035,null/api/USAGovAPI/contacts.json/contact/49035,Department of Transportation (DOT),,,,,,,,,,,,,,,execsecretariat.fhwa@fhwa.dot.gov
49299,null/api/USAGovAPI/contacts.json/contact/49299,en,Federal Interagency Committee for the Management of Noxious and Exotic Weeds,http://www.usa.gov/directory/federal/federal-interagency-committee-for-the-management-of-noxious-and-exotic-weeds.shtml,,,AK,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.fs.fed.us/ficmnew/index.shtml,Federal Interagency Committee for the Management of Noxious and Exotic Weeds,en,,,,,,,,,,"With representatives from 16 federal agencies, this committe partners with the public and private organizations to identify and manage invasive plants in the U.S.",,,,,,,,,,,,,,,,,,
49300,null/api/USAGovAPI/contacts.json/contact/49300,en,Federal Interagency Committee on Education,http://www.usa.gov/directory/federal/federal-interagency-committee-on-education.shtml,,,AK,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ed.gov/about/bdscomm/list/com.html#fice,Federal Interagency Committee on Education,en,,,,,,,,,,"The goal of this committe is to coordinate federal programs, policies and administrative practices that effect education.",,,,,,,,,,,,,,,,,,
49301,null/api/USAGovAPI/contacts.json/contact/49301,en,Federal Interagency Council on Statistical Policy,http://www.usa.gov/directory/federal/federal-interagency-council-on-statistical-policy.shtml,,,AK,,,No,EXEC,http://fedstats.sites.usa.gov/feedback/,Contact the Federal Interagency Council on Statistical Policy,en,,,,,,,,,,,,,,,,,,,http://fedstats.sites.usa.gov/,Federal Interagency Council on Statistical Policy,en,,,,,,,,,,FedStats is a community of practice for over 100 agencies that produce and distribute official federal statistics.,,,,,,,,,,,,,,,,,,
49303,null/api/USAGovAPI/contacts.json/contact/49303,en,Federal Judicial Center,http://www.usa.gov/directory/federal/federal-judicial-center.shtml,Thurgood Marshall Federal Judiciary Building,Washington,DC,20002-8003,(202) 502-4000,No,JUD,,,,,,,,,,,,,,,,,,,,,,http://www.fjc.gov/,Federal Judicial Center,en,,,,,,,,,,The Federal Judicial Center conducts policy research and provides continuing education resources for the judicial branch.,,,,,,,,,,,,,,,,,,
49304,null/api/USAGovAPI/contacts.json/contact/49304,en,Federal Laboratory Consortium for Technology Transfer,http://www.usa.gov/directory/federal/federal-laboratory-consortium-for-technology-transfer.shtml,,,AK,,,,,http://www.federallabs.org/home/contact/,Contact the Federal Laboratory Consortium for Technology Transfer,en,,,,,,,,,,,,,,,,,,,http://www.federallabs.org/,Federal Laboratory Consortium for Technology Transfer,en,,,,,,,,,,"The goal of the Consortium is to facilitate knowledge and technology sharing across federal laboratories, and to speed the adoption of new knowledge and technologies in the wider economy by facilitating the sharing federal research with non-governmental public and private entities.",,,,,,,,,,,,,,,,,,
49308,null/api/USAGovAPI/contacts.json/contact/49308,en,Federal Law Enforcement Training Center,http://www.usa.gov/directory/federal/federal-law-enforcement-training-center.shtml,1131 Chapel Crossing Rd,Glynco,GA,31524,(912) 267-2100,,,http://www.fletc.gov/about-fletc/contact-information/,Contact the Federal Law Enforcement Training Center,en,,,,,,,,,,,,,,,,,,,http://www.fletc.gov/,Federal Law Enforcement Training Center,en,http://www.fletc.gov/about-fletc/locations,Training Center Locations,en,,,,,,,"The Federal Law Enforcement Training Center provides law enforcement training for 91 federal agencies, several state, local, and tribal agencies, and oversees or assists with training at serveral International Law Enforcement Academies.",49022,null/api/USAGovAPI/contacts.json/contact/49022,Department of Homeland Security (DHS),,,,,,,,,,,,,,,
49310,null/api/USAGovAPI/contacts.json/contact/49310,en,Federal Library and Information Center Committee,http://www.usa.gov/directory/federal/federal-library-and-information-center-committee.shtml,101 Independence Ave SE,Washington,DC,20540-4935,(202) 707-4800 (Main)</br>(202) 707-4900,,,http://www.loc.gov/flicc/Staff/staff2.html,Contact the Federal Library and Information Center Committee,en,,,,,,,,,,,,,,,,,,,http://lcweb.loc.gov/flicc/,Federal Library and Information Center Committee,en,,,,,,,,,,The goal of this committee is to coordinate and share available resources and to provide continuing education and training to federal library and information center employees.,,,,,,,,,,,,,,,,,,
49312,null/api/USAGovAPI/contacts.json/contact/49312,en,Federal Mediation and Conciliation Service,http://www.usa.gov/directory/federal/federal-mediation-and-conciliation-service.shtml,2100 K St NW,Washington,DC,20427,(202) 606-8100,,,http://www.fmcs.gov/internet/categoryList.asp?categoryID=63,Contact the Federal Mediation and Conciliation Service,en,http://www.fmcs.gov/internet/itemDetail.asp?categoryID=82&itemID=16282,Field Offices,en,,,,,,,,,,,,,,,,http://www.fmcs.gov/,Federal Mediation and Conciliation Service,en,,,,,,,,,,The Federal Mediation and Conciliation Service is an independent agency that provides mediation and other conflict resolution services for managing and enhancing labor-management relationships.,,,,,,,,,,,,,,,,,,
49315,null/api/USAGovAPI/contacts.json/contact/49315,en,Federal Motor Carrier Safety Administration (FMCSA),http://www.usa.gov/directory/federal/federal-motor-carrier-safety-administration.shtml,"1200 New Jersey Avenue, SE",Washington,DC,20590,,No,EXEC,http://www.fmcsa.dot.gov/contact-us,Contact the Federal Motor Carrier Safety Administration (FMCSA),en,http://nccdb.fmcsa.dot.gov/,FMCSA National Consumer Complaint Database,en,,,,,,,,,,,,,,,,http://www.fmcsa.dot.gov/,Federal Motor Carrier Safety Administration (FMCSA),en,http://www.fmcsa.dot.gov/mission/field-offices,Field Offices,en,,,,,,,The FMCSA provides information about your rights when moving across state lines (interstate moves). Consumers should submit household goods commercial complaints or dangerous safety violations involving a commercial truck or bus to this agency.,49035,null/api/USAGovAPI/contacts.json/contact/49035,Department of Transportation (DOT),,,,,,,,,,50043,null/api/USAGovAPI/contacts.json/contact/50043,Administración Federal de Seguridad de Autotransportes,es,1-800-832-5660 (FMCSA Information Line),
49318,null/api/USAGovAPI/contacts.json/contact/49318,en,Federal Railroad Administration (FRA),http://www.usa.gov/directory/federal/federal-railroad-administration.shtml,"1200 New Jersey Avenue, SE",Washington,DC,20590,1-202-366-4000 (DOT's Main Line),No,EXEC,http://www.fra.dot.gov/Page/P0006,Contact the Federal Railroad Administration (FRA),en,http://www.fra.dot.gov/Page/P0244,FRA Regional Offices,en,,,,,,,,,,,,,,,,http://www.fra.dot.gov/,Federal Railroad Administration (FRA),en,,,,,,,,,,"The Federal Railroad Administration is charged with creating and enforcing rail safety regulations, administering rail funding, and researching rail improvement strategies and technologies.",49035,null/api/USAGovAPI/contacts.json/contact/49035,Department of Transportation (DOT),,,,,,,,,,,,,,,
49320,null/api/USAGovAPI/contacts.json/contact/49320,en,Federal Retirement Thrift Investment Board,http://www.usa.gov/directory/federal/federal-retirement-thrift-investment-board.shtml,Thrift Savings Plan,Birmingham,AL,35238,(404) 233-4400 (for international callers who cannot call toll free),,,https://www.tsp.gov/participantsupport/contact/contactTSP.shtml#sub2,Contact the Federal Retirement Thrift Investment Board,en,,,,,,,,,,,,,,,,,,,http://www.frtib.gov/,Federal Retirement Thrift Investment Board,en,,,,,,,,,,"The Federal Retirement Thrift Investment Board administers the Thrift Savings Plan, a tax-deferred retirement account similar to a 401(k).",,,,,,,,,,,,,,,,,(877) 968-3778,
49322,null/api/USAGovAPI/contacts.json/contact/49322,en,Federal Student Aid Information Center,http://www.usa.gov/directory/federal/federal-student-aid-information-center.shtml,PO Box 84,Washington,DC,20044-0084,,,,http://www2.ed.gov/about/contacts/gen/index.html?src=ln,Contact the Federal Student Aid Information Center Contact the Department of Education,en,,,,,,,,,,,,,,,,,,,http://www2.ed.gov/about/offices/list/fsa/index.html,Federal Student Aid Information Center,en,,,,,,,,,,"Federal Student Aid provides over $150 billion in grants, work-study, and federal loans for students attending career and trade schools, community colleges, and four-year colleges or universities.  Visit our website to learn about planning and paying for your postsecondary education and to apply for federal student aid.  Also, our website provides federal student loan information such as descriptions of repayment plans and actions to take if you are having trouble making loan payments.",,,,,,,,,,,,,50187,null/api/USAGovAPI/contacts.json/contact/50187,Oficina de Ayuda Federal para Estudiantes,es,1-800-433-3243,
49323,null/api/USAGovAPI/contacts.json/contact/49323,en,Federal Transit Administration (FTA),http://www.usa.gov/directory/federal/federal-transit-administration.shtml,East Building,Washington,DC,20590,1-202-366-4043,No,EXEC,http://www.fta.dot.gov/contact_us.html,Contact the Federal Transit Administration (FTA),en,,,,,,,,,,,,,,,,,,,http://www.fta.dot.gov/,Federal Transit Administration (FTA),en,http://www.fta.dot.gov/contact_us_1119.html,Contact Your Local FTA Office,en,,,,,,,"The Federal Transit Administration seeks to improve public transportation by assisting state and local governments with planning, implementation, and financing of public transportation projects.",49035,null/api/USAGovAPI/contacts.json/contact/49035,Department of Transportation (DOT),,,,,,,,,,,,,,1-866-377-8642 ,
49325,null/api/USAGovAPI/contacts.json/contact/49325,en,Financial Management Service,http://www.usa.gov/directory/federal/financial-management-service.shtml,"401 14th Street, SW",Washington,DC,20227,202-874-6950,No,EXEC,http://fms.treas.gov/aboutfms/contacts.html,Contact the Financial Management Service,en,http://fms.treas.gov/aboutfms/locations.html,Locations and Contacts,en,,,,,,,,,,,,,,,,http://www.fms.treas.gov/,Financial Management Service,en,,,,,,,,,,The Financial Management Service manages all federal payments and collections. It also offers government-wide accounting and reporting services.,49034,null/api/USAGovAPI/contacts.json/contact/49034,U.S. Department of the Treasury,,,,,,,,,,,,,,,
49331,null/api/USAGovAPI/contacts.json/contact/49331,en,Food Safety and Inspection Service,http://www.usa.gov/directory/federal/food-safety-and-inspection-service.shtml,Food Safety and Inspection Service,Washington,DC,20250-3700,,,,http://www.fsis.usda.gov/contact_us/index.asp,Contact the Food Safety and Inspection Service,en,http://www.fsis.usda.gov/wps/portal/informational/contactus/email,Email Directory,en,,,,,,,,,,,,,,,,http://www.fsis.usda.gov/,Food Safety and Inspection Service,en,http://www.fsis.usda.gov/wps/portal/informational/districtoffices,Find a District Office Near You,en,,,,,,,"The Food Safety and Inspection Service is responsible for ensuring that meat, poultry, and eggs are safe and are properly labeled and packaged.",49015,null/api/USAGovAPI/contacts.json/contact/49015,U.S. Department of Agriculture (USDA),,,,,,,,,,50148,null/api/USAGovAPI/contacts.json/contact/50148,Servicio de Inocuidad e Inspección de los Alimentos,es,(888) 674-6854</br>(877) 374-7435 (Small Plant Help Desk),MPHotline.fsis@usda.gov
49334,null/api/USAGovAPI/contacts.json/contact/49334,en,Foreign Agricultural Service,http://www.usa.gov/directory/federal/foreign-agricultural-service.shtml,Foreign Agricultural Service,Washington,DC,20250,,,,http://www.fas.usda.gov/content/contact-us-0,Contact the Foreign Agricultural Service,en,http://www.fas.usda.gov/ofso/overseas_post_directory/printable_directory.asp,Directory of Overseas Offices,en,,,,,,,,,,,,,,,,http://www.fas.usda.gov/,Foreign Agricultural Service,en,,,,,,,,,,"The Foreign Agricultural Service helps bring U.S. agricultural products to international markets by prodviding resource and market intelligence assistance to exporters. The Foreign Agricultural Service also assists in the administration of foreign food aid, including helping to boost the agricultural capabilities of aid recipients.",49015,null/api/USAGovAPI/contacts.json/contact/49015,U.S. Department of Agriculture (USDA),,,,,,,,,,,,,,,
49336,null/api/USAGovAPI/contacts.json/contact/49336,en,Foreign Claims Settlement Commission,http://www.usa.gov/directory/federal/foreign-claims-settlement-commission.shtml,600 E St NW,Washington,DC,20579,(202) 616-6975,,,http://www.justice.gov/fcsc/contact.htm,Contact the Foreign Claims Settlement Commission Contact the Foreign Claims Settlement Commission,en,http://www.justice.gov/contact-us.html,Contact the Department of Justice,en,http://www.justice.gov/dojofficials.htm,Directory of Department Officials,en,,,,,,,,,,,,,http://www.usdoj.gov/fcsc/,Foreign Claims Settlement Commission,en,,,,,,,,,,"The Foreign Claims Settlement Commission is a quasi-judicial body that hears claims cases brought by U.S. nationals against foreign governments. The jurisdiction of the body is specific, and its decisions are final.",,,,,,,,,,,,,,,,,,info.FCSC@usdoj.gov
49339,null/api/USAGovAPI/contacts.json/contact/49339,en,Forest Service,http://www.usa.gov/directory/federal/forest-service.shtml,USDA Forest Service,Washington,DC,20250-1111,,No,EXEC,http://www.fs.fed.us/contactus/,Contact the Forest Service,en,,,,,,,,,,,,,,,,,,,http://www.fs.fed.us/,Forest Service,en,http://www.fs.fed.us/organization/506,Contact Forest Service Regional Offices,en,http://www.fs.fed.us/locatormap/,Locate a Forest or Grassland,en,,,,"The Forest Service works to sustain the health, diversity, and productivity of the nation's forests and grasslands.",49015,null/api/USAGovAPI/contacts.json/contact/49015,U.S. Department of Agriculture (USDA),,,,,,,,,,50065,null/api/USAGovAPI/contacts.json/contact/50065,Comisión Forestal para América del Norte,es,1-800-832-1355,webmaster@fs.fed.us
49340,null/api/USAGovAPI/contacts.json/contact/49340,en,Fossil Energy,http://www.usa.gov/directory/federal/fossil-energy.shtml,DOE Office of Fossil Energy,Washington,DC,20585,(202) 586-6503,,,http://fossil.energy.gov/aboutus/contactus/,Contact the Fossil Energy Contact the Office of Fossil Energy,en,,,,,,,,,,,,,,,,,,,http://www.fe.doe.gov/,Fossil Energy,en,,,,,,,,,,"Part of the Department of Energy, the Office of Fossil Energy is responsible for research and development of programs involving coal, petroleum, and natural gas.",49019,null/api/USAGovAPI/contacts.json/contact/49019,Department of Energy (DOE),,,,,,,,,,,,,,,FECommunications@hq.doe.gov
